Format,1.0B,
Memory Length,10000,
IntpDistance,0,
Trigger Address,4069,
Trigger Level,1.400E+00,
Source,CH1,
Vertical Units,A,
Vertical Units Div,0,
Vertical Units Extend Div,36,
Label, ,
Probe Type,1,
Probe Ratio,1.000E+02,
Vertical Scale,2.000E-01,
Vertical Position,-6.080E-01,
Horizontal Units,S,
Horizontal Scale,1.000E-03,
Horizontal Position,9.300E-04,
Horizontal Mode,Main,
SincET Mode,Real Time,
Sampling Period,1.000E-06,
Horizontal Old Scale,1.000E-03,
Horizontal Old Position,9.300E-04,
Firmware,V1.17,
Mode,Detail,
Waveform Data,
-3.344000e-03,-7.20e-02,
-3.343000e-03,2.08e-01,
-3.342000e-03,-1.12e-01,
-3.341000e-03,-3.20e-02,
-3.340000e-03,-1.52e-01,
-3.339000e-03,-4.80e-02,
-3.338000e-03,-1.60e-02,
-3.337000e-03,6.40e-02,
-3.336000e-03,8.80e-02,
-3.335000e-03,3.20e-02,
-3.334000e-03,-8.80e-02,
-3.333000e-03,2.40e-02,
-3.332000e-03,4.80e-02,
-3.331000e-03,-1.92e-01,
-3.330000e-03,-4.80e-02,
-3.329000e-03,8.80e-02,
-3.328000e-03,-3.20e-02,
-3.327000e-03,1.44e-01,
-3.326000e-03,3.20e-02,
-3.325000e-03,-3.20e-02,
-3.324000e-03,-1.60e-02,
-3.323000e-03,3.20e-02,
-3.322000e-03,8.00e-03,
-3.321000e-03,7.20e-02,
-3.320000e-03,-8.00e-03,
-3.319000e-03,-1.60e-02,
-3.318000e-03,-8.00e-03,
-3.317000e-03,2.40e-02,
-3.316000e-03,2.08e-01,
-3.315000e-03,8.80e-02,
-3.314000e-03,8.80e-02,
-3.313000e-03,-5.60e-02,
-3.312000e-03,-4.80e-02,
-3.311000e-03,-2.32e-01,
-3.310000e-03,-1.52e-01,
-3.309000e-03,1.92e-01,
-3.308000e-03,7.20e-02,
-3.307000e-03,-1.60e-02,
-3.306000e-03,8.80e-02,
-3.305000e-03,-4.80e-02,
-3.304000e-03,-8.00e-03,
-3.303000e-03,2.32e-01,
-3.302000e-03,4.72e-01,
-3.301000e-03,-1.60e-02,
-3.300000e-03,8.00e-03,
-3.299000e-03,3.20e-02,
-3.298000e-03,2.72e-01,
-3.297000e-03,8.80e-02,
-3.296000e-03,2.88e-01,
-3.295000e-03,7.20e-02,
-3.294000e-03,8.80e-02,
-3.293000e-03,6.40e-02,
-3.292000e-03,4.80e-02,
-3.291000e-03,8.80e-02,
-3.290000e-03,4.80e-02,
-3.289000e-03,1.04e-01,
-3.288000e-03,7.20e-02,
-3.287000e-03,-8.80e-02,
-3.286000e-03,1.44e-01,
-3.285000e-03,2.40e-02,
-3.284000e-03,2.40e-02,
-3.283000e-03,-7.20e-02,
-3.282000e-03,-8.80e-02,
-3.281000e-03,-4.80e-02,
-3.280000e-03,2.40e-02,
-3.279000e-03,1.52e-01,
-3.278000e-03,1.28e-01,
-3.277000e-03,-5.60e-02,
-3.276000e-03,4.80e-02,
-3.275000e-03,-3.20e-02,
-3.274000e-03,-3.20e-02,
-3.273000e-03,6.32e-01,
-3.272000e-03,-4.80e-02,
-3.271000e-03,1.28e-01,
-3.270000e-03,-3.12e-01,
-3.269000e-03,1.92e-01,
-3.268000e-03,6.40e-02,
-3.267000e-03,3.20e-02,
-3.266000e-03,6.40e-02,
-3.265000e-03,-1.12e-01,
-3.264000e-03,-5.60e-02,
-3.263000e-03,2.40e-02,
-3.262000e-03,7.20e-02,
-3.261000e-03,-9.60e-02,
-3.260000e-03,-3.20e-02,
-3.259000e-03,-3.20e-02,
-3.258000e-03,1.44e-01,
-3.257000e-03,2.48e-01,
-3.256000e-03,-5.60e-02,
-3.255000e-03,-1.60e-02,
-3.254000e-03,-4.80e-02,
-3.253000e-03,-8.80e-02,
-3.252000e-03,-5.60e-02,
-3.251000e-03,-7.20e-02,
-3.250000e-03,1.12e-01,
-3.249000e-03,8.00e-03,
-3.248000e-03,7.20e-02,
-3.247000e-03,-8.00e-03,
-3.246000e-03,-7.20e-02,
-3.245000e-03,1.28e-01,
-3.244000e-03,-4.80e-02,
-3.243000e-03,-2.72e-01,
-3.242000e-03,-1.36e-01,
-3.241000e-03,-1.68e-01,
-3.240000e-03,1.68e-01,
-3.239000e-03,-3.20e-02,
-3.238000e-03,8.80e-02,
-3.237000e-03,7.20e-02,
-3.236000e-03,7.20e-02,
-3.235000e-03,3.20e-02,
-3.234000e-03,-4.80e-02,
-3.233000e-03,-1.60e-02,
-3.232000e-03,2.40e-02,
-3.231000e-03,-7.20e-02,
-3.230000e-03,8.00e-03,
-3.229000e-03,-3.92e-01,
-3.228000e-03,2.40e-02,
-3.227000e-03,3.20e-02,
-3.226000e-03,1.12e-01,
-3.225000e-03,7.20e-02,
-3.224000e-03,-1.52e-01,
-3.223000e-03,-8.80e-02,
-3.222000e-03,-3.20e-02,
-3.221000e-03,-3.20e-02,
-3.220000e-03,7.20e-02,
-3.219000e-03,-7.20e-02,
-3.218000e-03,-1.60e-02,
-3.217000e-03,2.40e-02,
-3.216000e-03,-3.20e-02,
-3.215000e-03,3.20e-02,
-3.214000e-03,7.20e-02,
-3.213000e-03,-9.60e-02,
-3.212000e-03,-9.60e-02,
-3.211000e-03,8.80e-02,
-3.210000e-03,3.20e-02,
-3.209000e-03,-1.52e-01,
-3.208000e-03,-1.76e-01,
-3.207000e-03,-3.92e-01,
-3.206000e-03,-3.52e-01,
-3.205000e-03,-2.16e-01,
-3.204000e-03,-1.92e-01,
-3.203000e-03,-1.68e-01,
-3.202000e-03,-1.12e-01,
-3.201000e-03,-7.20e-02,
-3.200000e-03,-4.16e-01,
-3.199000e-03,-9.60e-02,
-3.198000e-03,-1.68e-01,
-3.197000e-03,3.20e-02,
-3.196000e-03,-1.68e-01,
-3.195000e-03,-4.80e-02,
-3.194000e-03,-7.20e-02,
-3.193000e-03,-8.80e-02,
-3.192000e-03,-8.00e-03,
-3.191000e-03,-1.60e-02,
-3.190000e-03,-3.20e-02,
-3.189000e-03,-1.28e-01,
-3.188000e-03,-8.80e-02,
-3.187000e-03,-4.80e-02,
-3.186000e-03,-9.60e-02,
-3.185000e-03,-1.36e-01,
-3.184000e-03,-1.92e-01,
-3.183000e-03,3.20e-02,
-3.182000e-03,2.40e-02,
-3.181000e-03,1.52e-01,
-3.180000e-03,7.20e-02,
-3.179000e-03,-5.60e-02,
-3.178000e-03,-8.00e-03,
-3.177000e-03,-4.80e-02,
-3.176000e-03,-7.20e-02,
-3.175000e-03,-3.20e-02,
-3.174000e-03,-1.52e-01,
-3.173000e-03,-1.60e-02,
-3.172000e-03,4.80e-02,
-3.171000e-03,1.44e-01,
-3.170000e-03,2.72e-01,
-3.169000e-03,1.28e-01,
-3.168000e-03,2.08e-01,
-3.167000e-03,-1.28e-01,
-3.166000e-03,-4.80e-02,
-3.165000e-03,-1.12e-01,
-3.164000e-03,-1.76e-01,
-3.163000e-03,-5.60e-02,
-3.162000e-03,8.80e-02,
-3.161000e-03,-8.00e-03,
-3.160000e-03,8.80e-02,
-3.159000e-03,-7.20e-02,
-3.158000e-03,-4.80e-02,
-3.157000e-03,4.80e-02,
-3.156000e-03,1.52e-01,
-3.155000e-03,-3.12e-01,
-3.154000e-03,-1.68e-01,
-3.153000e-03,-2.56e-01,
-3.152000e-03,-3.20e-02,
-3.151000e-03,-9.60e-02,
-3.150000e-03,6.40e-02,
-3.149000e-03,2.40e-02,
-3.148000e-03,-4.80e-02,
-3.147000e-03,2.40e-02,
-3.146000e-03,-5.60e-02,
-3.145000e-03,8.00e-03,
-3.144000e-03,-4.80e-02,
-3.143000e-03,2.40e-02,
-3.142000e-03,-8.80e-02,
-3.141000e-03,-1.76e-01,
-3.140000e-03,1.04e-01,
-3.139000e-03,7.20e-02,
-3.138000e-03,-1.12e-01,
-3.137000e-03,-8.80e-02,
-3.136000e-03,8.00e-03,
-3.135000e-03,-3.20e-02,
-3.134000e-03,-3.20e-02,
-3.133000e-03,1.12e-01,
-3.132000e-03,-1.12e-01,
-3.131000e-03,8.00e-03,
-3.130000e-03,-3.20e-02,
-3.129000e-03,-5.60e-02,
-3.128000e-03,8.00e-03,
-3.127000e-03,4.48e-01,
-3.126000e-03,-4.80e-02,
-3.125000e-03,-8.00e-03,
-3.124000e-03,-1.68e-01,
-3.123000e-03,8.80e-02,
-3.122000e-03,-8.80e-02,
-3.121000e-03,-1.60e-02,
-3.120000e-03,3.20e-02,
-3.119000e-03,-1.12e-01,
-3.118000e-03,2.40e-02,
-3.117000e-03,1.12e-01,
-3.116000e-03,7.20e-02,
-3.115000e-03,-1.36e-01,
-3.114000e-03,-5.60e-02,
-3.113000e-03,8.00e-03,
-3.112000e-03,1.04e-01,
-3.111000e-03,2.24e-01,
-3.110000e-03,1.28e-01,
-3.109000e-03,8.80e-02,
-3.108000e-03,1.84e-01,
-3.107000e-03,6.40e-02,
-3.106000e-03,8.80e-02,
-3.105000e-03,1.68e-01,
-3.104000e-03,6.40e-02,
-3.103000e-03,1.84e-01,
-3.102000e-03,8.00e-03,
-3.101000e-03,2.40e-02,
-3.100000e-03,1.12e-01,
-3.099000e-03,-8.80e-02,
-3.098000e-03,5.44e-01,
-3.097000e-03,-2.16e-01,
-3.096000e-03,8.00e-03,
-3.095000e-03,-8.80e-02,
-3.094000e-03,1.52e-01,
-3.093000e-03,1.68e-01,
-3.092000e-03,2.40e-02,
-3.091000e-03,1.04e-01,
-3.090000e-03,8.00e-03,
-3.089000e-03,-7.20e-02,
-3.088000e-03,-5.60e-02,
-3.087000e-03,1.04e-01,
-3.086000e-03,2.40e-02,
-3.085000e-03,-5.60e-02,
-3.084000e-03,-1.60e-02,
-3.083000e-03,8.00e-03,
-3.082000e-03,1.28e-01,
-3.081000e-03,-4.80e-02,
-3.080000e-03,-7.20e-02,
-3.079000e-03,-1.36e-01,
-3.078000e-03,-8.80e-02,
-3.077000e-03,-4.80e-02,
-3.076000e-03,-5.60e-02,
-3.075000e-03,1.04e-01,
-3.074000e-03,8.00e-03,
-3.073000e-03,-1.60e-02,
-3.072000e-03,8.00e-03,
-3.071000e-03,-8.80e-02,
-3.070000e-03,-8.80e-02,
-3.069000e-03,-8.80e-02,
-3.068000e-03,-7.20e-02,
-3.067000e-03,-1.52e-01,
-3.066000e-03,-2.16e-01,
-3.065000e-03,-8.00e-03,
-3.064000e-03,-1.60e-02,
-3.063000e-03,-8.00e-03,
-3.062000e-03,-1.60e-02,
-3.061000e-03,3.20e-02,
-3.060000e-03,-5.60e-02,
-3.059000e-03,-1.28e-01,
-3.058000e-03,8.00e-03,
-3.057000e-03,-7.20e-02,
-3.056000e-03,-1.60e-02,
-3.055000e-03,-1.60e-02,
-3.054000e-03,-2.88e-01,
-3.053000e-03,3.20e-02,
-3.052000e-03,-5.60e-02,
-3.051000e-03,8.00e-03,
-3.050000e-03,-4.80e-02,
-3.049000e-03,-8.80e-02,
-3.048000e-03,-9.60e-02,
-3.047000e-03,-1.28e-01,
-3.046000e-03,-5.60e-02,
-3.045000e-03,8.00e-03,
-3.044000e-03,8.00e-03,
-3.043000e-03,-3.20e-02,
-3.042000e-03,-8.80e-02,
-3.041000e-03,-4.80e-02,
-3.040000e-03,3.20e-02,
-3.039000e-03,7.20e-02,
-3.038000e-03,8.00e-03,
-3.037000e-03,-3.20e-02,
-3.036000e-03,4.80e-02,
-3.035000e-03,-1.60e-02,
-3.034000e-03,-8.00e-03,
-3.033000e-03,8.00e-03,
-3.032000e-03,4.80e-02,
-3.031000e-03,-8.00e-03,
-3.030000e-03,-4.80e-02,
-3.029000e-03,-4.80e-02,
-3.028000e-03,-8.80e-02,
-3.027000e-03,-9.60e-02,
-3.026000e-03,-3.20e-02,
-3.025000e-03,-4.16e-01,
-3.024000e-03,1.04e-01,
-3.023000e-03,-8.00e-03,
-3.022000e-03,4.80e-02,
-3.021000e-03,-5.60e-02,
-3.020000e-03,-5.60e-02,
-3.019000e-03,-1.52e-01,
-3.018000e-03,-1.76e-01,
-3.017000e-03,-2.56e-01,
-3.016000e-03,-3.12e-01,
-3.015000e-03,-2.32e-01,
-3.014000e-03,-1.52e-01,
-3.013000e-03,-2.08e-01,
-3.012000e-03,-1.92e-01,
-3.011000e-03,-1.28e-01,
-3.010000e-03,-3.36e-01,
-3.009000e-03,-3.12e-01,
-3.008000e-03,-9.60e-02,
-3.007000e-03,-2.08e-01,
-3.006000e-03,3.20e-02,
-3.005000e-03,2.40e-02,
-3.004000e-03,-5.60e-02,
-3.003000e-03,-9.60e-02,
-3.002000e-03,-7.20e-02,
-3.001000e-03,-1.92e-01,
-3.000000e-03,-4.80e-02,
-2.999000e-03,-7.20e-02,
-2.998000e-03,-9.60e-02,
-2.997000e-03,-5.60e-02,
-2.996000e-03,3.20e-02,
-2.995000e-03,1.84e-01,
-2.994000e-03,3.20e-02,
-2.993000e-03,7.20e-02,
-2.992000e-03,-1.12e-01,
-2.991000e-03,-4.80e-02,
-2.990000e-03,-8.80e-02,
-2.989000e-03,-8.80e-02,
-2.988000e-03,-8.00e-03,
-2.987000e-03,-3.20e-02,
-2.986000e-03,-8.00e-03,
-2.985000e-03,-8.00e-03,
-2.984000e-03,-5.60e-02,
-2.983000e-03,-5.60e-02,
-2.982000e-03,2.40e-02,
-2.981000e-03,8.80e-02,
-2.980000e-03,-2.48e-01,
-2.979000e-03,-1.12e-01,
-2.978000e-03,-1.76e-01,
-2.977000e-03,-8.00e-03,
-2.976000e-03,7.20e-02,
-2.975000e-03,-1.60e-02,
-2.974000e-03,4.80e-02,
-2.973000e-03,-1.60e-02,
-2.972000e-03,-1.12e-01,
-2.971000e-03,-3.20e-02,
-2.970000e-03,-1.36e-01,
-2.969000e-03,-4.80e-02,
-2.968000e-03,-8.80e-02,
-2.967000e-03,-7.20e-02,
-2.966000e-03,-8.80e-02,
-2.965000e-03,-1.60e-02,
-2.964000e-03,1.44e-01,
-2.963000e-03,2.40e-02,
-2.962000e-03,8.00e-03,
-2.961000e-03,-7.20e-02,
-2.960000e-03,-8.00e-03,
-2.959000e-03,-8.80e-02,
-2.958000e-03,-8.00e-03,
-2.957000e-03,-1.60e-02,
-2.956000e-03,-9.60e-02,
-2.955000e-03,-1.92e-01,
-2.954000e-03,3.20e-02,
-2.953000e-03,-3.20e-02,
-2.952000e-03,4.24e-01,
-2.951000e-03,-4.80e-02,
-2.950000e-03,3.20e-02,
-2.949000e-03,-1.52e-01,
-2.948000e-03,4.80e-02,
-2.947000e-03,-4.80e-02,
-2.946000e-03,-1.28e-01,
-2.945000e-03,-3.20e-02,
-2.944000e-03,-1.12e-01,
-2.943000e-03,-1.60e-02,
-2.942000e-03,3.20e-02,
-2.941000e-03,-9.60e-02,
-2.940000e-03,6.40e-02,
-2.939000e-03,4.80e-02,
-2.938000e-03,-1.60e-02,
-2.937000e-03,7.20e-02,
-2.936000e-03,4.80e-02,
-2.935000e-03,4.80e-02,
-2.934000e-03,-1.12e-01,
-2.933000e-03,-8.00e-03,
-2.932000e-03,-5.60e-02,
-2.931000e-03,-1.92e-01,
-2.930000e-03,8.00e-03,
-2.929000e-03,-3.20e-02,
-2.928000e-03,8.00e-03,
-2.927000e-03,4.80e-02,
-2.926000e-03,2.32e-01,
-2.925000e-03,2.40e-02,
-2.924000e-03,-3.20e-02,
-2.923000e-03,-4.80e-02,
-2.922000e-03,-2.56e-01,
-2.921000e-03,6.40e-02,
-2.920000e-03,1.52e-01,
-2.919000e-03,2.64e-01,
-2.918000e-03,1.68e-01,
-2.917000e-03,2.64e-01,
-2.916000e-03,2.24e-01,
-2.915000e-03,1.84e-01,
-2.914000e-03,-8.00e-03,
-2.913000e-03,8.80e-02,
-2.912000e-03,1.04e-01,
-2.911000e-03,1.28e-01,
-2.910000e-03,1.92e-01,
-2.909000e-03,1.44e-01,
-2.908000e-03,1.04e-01,
-2.907000e-03,1.68e-01,
-2.906000e-03,-4.80e-02,
-2.905000e-03,4.80e-02,
-2.904000e-03,8.00e-03,
-2.903000e-03,-8.00e-03,
-2.902000e-03,-1.60e-02,
-2.901000e-03,-5.60e-02,
-2.900000e-03,4.80e-02,
-2.899000e-03,3.20e-02,
-2.898000e-03,8.00e-03,
-2.897000e-03,2.40e-02,
-2.896000e-03,4.80e-02,
-2.895000e-03,2.40e-02,
-2.894000e-03,-8.00e-03,
-2.893000e-03,-8.80e-02,
-2.892000e-03,-1.76e-01,
-2.891000e-03,-1.92e-01,
-2.890000e-03,2.40e-02,
-2.889000e-03,8.80e-02,
-2.888000e-03,1.04e-01,
-2.887000e-03,1.12e-01,
-2.886000e-03,4.80e-02,
-2.885000e-03,-4.80e-02,
-2.884000e-03,-7.20e-02,
-2.883000e-03,6.40e-02,
-2.882000e-03,-1.60e-02,
-2.881000e-03,-1.60e-02,
-2.880000e-03,-5.60e-02,
-2.879000e-03,-2.72e-01,
-2.878000e-03,6.40e-02,
-2.877000e-03,1.12e-01,
-2.876000e-03,3.20e-02,
-2.875000e-03,-1.60e-02,
-2.874000e-03,-1.60e-02,
-2.873000e-03,-8.00e-03,
-2.872000e-03,-8.00e-03,
-2.871000e-03,8.80e-02,
-2.870000e-03,2.40e-02,
-2.869000e-03,3.20e-02,
-2.868000e-03,-5.60e-02,
-2.867000e-03,8.00e-03,
-2.866000e-03,8.00e-03,
-2.865000e-03,8.00e-03,
-2.864000e-03,3.20e-02,
-2.863000e-03,-8.00e-03,
-2.862000e-03,-1.60e-02,
-2.861000e-03,8.00e-03,
-2.860000e-03,-8.00e-03,
-2.859000e-03,-1.60e-02,
-2.858000e-03,-8.00e-03,
-2.857000e-03,-8.00e-03,
-2.856000e-03,-8.00e-03,
-2.855000e-03,6.40e-02,
-2.854000e-03,2.40e-02,
-2.853000e-03,-5.60e-02,
-2.852000e-03,6.40e-02,
-2.851000e-03,-5.60e-02,
-2.850000e-03,-3.68e-01,
-2.849000e-03,1.04e-01,
-2.848000e-03,-3.20e-02,
-2.847000e-03,1.04e-01,
-2.846000e-03,-8.80e-02,
-2.845000e-03,1.12e-01,
-2.844000e-03,-1.28e-01,
-2.843000e-03,-1.28e-01,
-2.842000e-03,1.12e-01,
-2.841000e-03,-5.60e-02,
-2.840000e-03,1.12e-01,
-2.839000e-03,2.40e-02,
-2.838000e-03,-5.60e-02,
-2.837000e-03,8.00e-03,
-2.836000e-03,-7.20e-02,
-2.835000e-03,-1.52e-01,
-2.834000e-03,-1.12e-01,
-2.833000e-03,-5.60e-02,
-2.832000e-03,3.20e-02,
-2.831000e-03,1.12e-01,
-2.830000e-03,-5.60e-02,
-2.829000e-03,-8.80e-02,
-2.828000e-03,-1.12e-01,
-2.827000e-03,-9.60e-02,
-2.826000e-03,-1.28e-01,
-2.825000e-03,-2.08e-01,
-2.824000e-03,-3.36e-01,
-2.823000e-03,-2.08e-01,
-2.822000e-03,-1.92e-01,
-2.821000e-03,-1.52e-01,
-2.820000e-03,-7.20e-02,
-2.819000e-03,-9.60e-02,
-2.818000e-03,-7.20e-02,
-2.817000e-03,-9.60e-02,
-2.816000e-03,-7.20e-02,
-2.815000e-03,-1.68e-01,
-2.814000e-03,-8.00e-03,
-2.813000e-03,-1.12e-01,
-2.812000e-03,-7.20e-02,
-2.811000e-03,-1.28e-01,
-2.810000e-03,-1.36e-01,
-2.809000e-03,-1.36e-01,
-2.808000e-03,-1.60e-02,
-2.807000e-03,-1.60e-02,
-2.806000e-03,2.72e-01,
-2.805000e-03,-1.36e-01,
-2.804000e-03,-5.60e-02,
-2.803000e-03,-5.60e-02,
-2.802000e-03,8.00e-03,
-2.801000e-03,1.12e-01,
-2.800000e-03,8.00e-03,
-2.799000e-03,4.80e-02,
-2.798000e-03,4.80e-02,
-2.797000e-03,-9.60e-02,
-2.796000e-03,-8.80e-02,
-2.795000e-03,-1.12e-01,
-2.794000e-03,-8.80e-02,
-2.793000e-03,-4.80e-02,
-2.792000e-03,8.00e-03,
-2.791000e-03,-7.20e-02,
-2.790000e-03,8.80e-02,
-2.789000e-03,8.80e-02,
-2.788000e-03,-5.60e-02,
-2.787000e-03,7.20e-02,
-2.786000e-03,-1.28e-01,
-2.785000e-03,-8.80e-02,
-2.784000e-03,4.80e-02,
-2.783000e-03,2.40e-02,
-2.782000e-03,4.80e-02,
-2.781000e-03,-8.80e-02,
-2.780000e-03,6.40e-02,
-2.779000e-03,-3.20e-02,
-2.778000e-03,2.40e-02,
-2.777000e-03,4.24e-01,
-2.776000e-03,-1.28e-01,
-2.775000e-03,-3.20e-02,
-2.774000e-03,-8.00e-03,
-2.773000e-03,-1.60e-02,
-2.772000e-03,-1.60e-02,
-2.771000e-03,4.80e-02,
-2.770000e-03,8.00e-03,
-2.769000e-03,-3.20e-02,
-2.768000e-03,-7.20e-02,
-2.767000e-03,8.80e-02,
-2.766000e-03,-7.20e-02,
-2.765000e-03,8.00e-03,
-2.764000e-03,2.40e-02,
-2.763000e-03,-7.20e-02,
-2.762000e-03,4.80e-02,
-2.761000e-03,8.80e-02,
-2.760000e-03,-3.20e-02,
-2.759000e-03,-9.60e-02,
-2.758000e-03,-3.20e-02,
-2.757000e-03,-3.20e-02,
-2.756000e-03,-9.60e-02,
-2.755000e-03,7.20e-02,
-2.754000e-03,-8.00e-03,
-2.753000e-03,-8.80e-02,
-2.752000e-03,6.40e-02,
-2.751000e-03,4.80e-02,
-2.750000e-03,-1.12e-01,
-2.749000e-03,-4.80e-02,
-2.748000e-03,-1.60e-02,
-2.747000e-03,-1.92e-01,
-2.746000e-03,-1.60e-02,
-2.745000e-03,-5.60e-02,
-2.744000e-03,1.12e-01,
-2.743000e-03,6.40e-02,
-2.742000e-03,8.80e-02,
-2.741000e-03,-8.00e-03,
-2.740000e-03,7.20e-02,
-2.739000e-03,-1.60e-02,
-2.738000e-03,-1.60e-02,
-2.737000e-03,6.40e-02,
-2.736000e-03,-8.00e-03,
-2.735000e-03,4.80e-02,
-2.734000e-03,8.00e-03,
-2.733000e-03,-9.60e-02,
-2.732000e-03,1.44e-01,
-2.731000e-03,-4.80e-02,
-2.730000e-03,1.04e-01,
-2.729000e-03,1.52e-01,
-2.728000e-03,1.12e-01,
-2.727000e-03,2.24e-01,
-2.726000e-03,2.48e-01,
-2.725000e-03,1.84e-01,
-2.724000e-03,1.84e-01,
-2.723000e-03,1.28e-01,
-2.722000e-03,8.80e-02,
-2.721000e-03,1.04e-01,
-2.720000e-03,4.80e-02,
-2.719000e-03,1.12e-01,
-2.718000e-03,-9.60e-02,
-2.717000e-03,-5.60e-02,
-2.716000e-03,-5.60e-02,
-2.715000e-03,7.20e-02,
-2.714000e-03,1.04e-01,
-2.713000e-03,1.04e-01,
-2.712000e-03,1.28e-01,
-2.711000e-03,4.80e-02,
-2.710000e-03,4.80e-02,
-2.709000e-03,3.20e-02,
-2.708000e-03,-5.60e-02,
-2.707000e-03,1.12e-01,
-2.706000e-03,-5.60e-02,
-2.705000e-03,8.80e-02,
-2.704000e-03,-5.60e-02,
-2.703000e-03,2.08e-01,
-2.702000e-03,3.20e-02,
-2.701000e-03,3.20e-02,
-2.700000e-03,-5.60e-02,
-2.699000e-03,-8.00e-03,
-2.698000e-03,-7.20e-02,
-2.697000e-03,6.40e-02,
-2.696000e-03,-3.20e-02,
-2.695000e-03,3.20e-02,
-2.694000e-03,1.44e-01,
-2.693000e-03,-1.60e-02,
-2.692000e-03,2.40e-02,
-2.691000e-03,-4.80e-02,
-2.690000e-03,-8.00e-03,
-2.689000e-03,6.40e-02,
-2.688000e-03,3.20e-02,
-2.687000e-03,-8.00e-03,
-2.686000e-03,3.20e-02,
-2.685000e-03,-8.00e-03,
-2.684000e-03,2.40e-02,
-2.683000e-03,7.20e-02,
-2.682000e-03,3.20e-02,
-2.681000e-03,8.00e-03,
-2.680000e-03,-7.20e-02,
-2.679000e-03,3.20e-02,
-2.678000e-03,6.40e-02,
-2.677000e-03,-5.60e-02,
-2.676000e-03,-5.60e-02,
-2.675000e-03,-3.36e-01,
-2.674000e-03,-1.60e-02,
-2.673000e-03,-8.00e-03,
-2.672000e-03,-1.60e-02,
-2.671000e-03,-8.00e-03,
-2.670000e-03,-8.00e-03,
-2.669000e-03,-8.00e-03,
-2.668000e-03,8.00e-03,
-2.667000e-03,-1.28e-01,
-2.666000e-03,-8.00e-03,
-2.665000e-03,-7.20e-02,
-2.664000e-03,-8.00e-03,
-2.663000e-03,-1.60e-02,
-2.662000e-03,7.20e-02,
-2.661000e-03,8.80e-02,
-2.660000e-03,-2.08e-01,
-2.659000e-03,-5.60e-02,
-2.658000e-03,-9.60e-02,
-2.657000e-03,-7.20e-02,
-2.656000e-03,8.80e-02,
-2.655000e-03,-9.60e-02,
-2.654000e-03,8.80e-02,
-2.653000e-03,-8.00e-03,
-2.652000e-03,8.00e-03,
-2.651000e-03,7.20e-02,
-2.650000e-03,-1.36e-01,
-2.649000e-03,7.20e-02,
-2.648000e-03,-8.80e-02,
-2.647000e-03,2.40e-02,
-2.646000e-03,3.20e-02,
-2.645000e-03,8.80e-02,
-2.644000e-03,4.80e-02,
-2.643000e-03,1.28e-01,
-2.642000e-03,-8.00e-03,
-2.641000e-03,-4.80e-02,
-2.640000e-03,-1.60e-02,
-2.639000e-03,-4.80e-02,
-2.638000e-03,-7.20e-02,
-2.637000e-03,2.40e-02,
-2.636000e-03,4.80e-02,
-2.635000e-03,-9.60e-02,
-2.634000e-03,-9.60e-02,
-2.633000e-03,-3.68e-01,
-2.632000e-03,-2.56e-01,
-2.631000e-03,-1.60e-02,
-2.630000e-03,-3.36e-01,
-2.629000e-03,-1.52e-01,
-2.628000e-03,-2.88e-01,
-2.627000e-03,-4.80e-02,
-2.626000e-03,-1.36e-01,
-2.625000e-03,-1.28e-01,
-2.624000e-03,-5.60e-02,
-2.623000e-03,-4.80e-02,
-2.622000e-03,3.20e-02,
-2.621000e-03,-5.60e-02,
-2.620000e-03,-9.60e-02,
-2.619000e-03,-1.12e-01,
-2.618000e-03,-1.28e-01,
-2.617000e-03,-7.20e-02,
-2.616000e-03,-9.60e-02,
-2.615000e-03,-1.28e-01,
-2.614000e-03,7.20e-02,
-2.613000e-03,-4.80e-02,
-2.612000e-03,-4.80e-02,
-2.611000e-03,3.20e-02,
-2.610000e-03,-5.60e-02,
-2.609000e-03,2.40e-02,
-2.608000e-03,-8.00e-03,
-2.607000e-03,-5.60e-02,
-2.606000e-03,-4.80e-02,
-2.605000e-03,-1.12e-01,
-2.604000e-03,3.20e-02,
-2.603000e-03,-1.60e-02,
-2.602000e-03,2.08e-01,
-2.601000e-03,-1.12e-01,
-2.600000e-03,-1.60e-02,
-2.599000e-03,-2.16e-01,
-2.598000e-03,-1.60e-02,
-2.597000e-03,-1.36e-01,
-2.596000e-03,-8.80e-02,
-2.595000e-03,3.20e-02,
-2.594000e-03,-7.20e-02,
-2.593000e-03,3.20e-02,
-2.592000e-03,-7.20e-02,
-2.591000e-03,8.00e-03,
-2.590000e-03,8.00e-03,
-2.589000e-03,-1.68e-01,
-2.588000e-03,-4.80e-02,
-2.587000e-03,-8.80e-02,
-2.586000e-03,-7.20e-02,
-2.585000e-03,-3.20e-02,
-2.584000e-03,-1.60e-02,
-2.583000e-03,2.40e-02,
-2.582000e-03,2.40e-02,
-2.581000e-03,-3.20e-02,
-2.580000e-03,-4.80e-02,
-2.579000e-03,-9.60e-02,
-2.578000e-03,-7.20e-02,
-2.577000e-03,-5.60e-02,
-2.576000e-03,-7.20e-02,
-2.575000e-03,-1.60e-02,
-2.574000e-03,2.40e-02,
-2.573000e-03,-9.60e-02,
-2.572000e-03,-9.60e-02,
-2.571000e-03,-8.00e-03,
-2.570000e-03,-1.28e-01,
-2.569000e-03,4.80e-02,
-2.568000e-03,-8.80e-02,
-2.567000e-03,4.80e-02,
